from_keyword_id,from_name,to_keyword_id,to_name,trip_count,sellable,status_code
5,Bangkok,3330,"Na Yang Klak ",0,False,error
5,Bangkok,3337,Chiang Khan,0,False,error
5,Bangkok,3344,"Pak Chom ",0,False,error
5,Bangkok,3351,"Tha Li ",0,False,error
5,Bangkok,3358,Pha Nok Khao,0,False,error
5,Bangkok,3365,"Huai Som ",0,False,error
5,Bangkok,3372,Nong Hin Market,0,False,error
5,Bangkok,3379,Wang Saphung Station,0,False,error
5,Bangkok,3386,"Ban That ",0,False,error
5,Bangkok,3393,"Pha Khao ",0,False,error
5,Bangkok,3400,"Phuai Deng ",0,False,error
5,Bangkok,3407,"Khok Iton",0,False,error
5,Bangkok,3414,"Erawan ",0,False,error
5,Bangkok,3421,Chiang Klom,0,False,error
5,Bangkok,3428,"Ban Na Din Dam ",0,False,error
5,Bangkok,3435,"Na Duang ",0,False,error
5,Bangkok,3463,"Phu Luang ",0,False,error
5,Bangkok,3470,"Sai Khao ",0,False,error
5,Bangkok,3484,Prachuap Khiri Khan Bus Terminal,0,False,error
5,Bangkok,3540,"Ko Yai Chim ",0,False,error
5,Bangkok,3596,"Kui Buri",0,False,error
5,Bangkok,3603,"Hua Hin ",0,False,error
5,Bangkok,3624,"Khao Pho Highway Service Center
",0,False,error
5,Bangkok,3631,"Nong Waeng ",0,False,error
5,Bangkok,3645,"Phang Khon ",0,False,error
5,Bangkok,3652,"Sawang Daen Din ",0,False,error
5,Bangkok,3659,"Nong Han  ",0,False,error
5,Bangkok,3666,Ban Chiang,0,False,error
5,Bangkok,3680,"Ban Ya ",0,False,error
5,Bangkok,3687,"Ban Kho ",0,False,error
5,Bangkok,3701,"Nong Yang Chin ",0,False,error
5,Bangkok,3715,Sawang Daen Din Post Office,0,False,error
5,Bangkok,3722,"Ban Dong Sawan ",0,False,error
5,Bangkok,3729,Ban Mun Sai ,0,False,error
5,Bangkok,3736,"Ban Pha Khao ",0,False,error
5,Bangkok,3743,"Ban Muang Khai",0,False,error
5,Bangkok,3750,"Ban Muang Michai",0,False,error
5,Bangkok,3757,"Ban Muang Kham ",0,False,error
5,Bangkok,3764,"Ban Kham Charoen",0,False,error
5,Bangkok,3771,"Ban Sang Khui ",0,False,error
5,Bangkok,3778,"Phang Khon Market",0,False,error
5,Bangkok,3785,"Waritchaphum ",0,False,error
5,Bangkok,3792,"Wanon Niwat ",0,False,error
5,Bangkok,3806,"Kham Ta Kla ",0,False,error
5,Bangkok,3813,"Ban Don Khueang ",0,False,error
5,Bangkok,3841,"Tha Rae ",0,False,error
5,Bangkok,3848,"Kusuman ",0,False,error
5,Bangkok,3862,"Khok Si ",0,False,error
5,Bangkok,3890,"Ban Tai ",0,False,error
5,Bangkok,3897,"Ban Khok Khon ",0,False,error
5,Bangkok,3904,"Ban Dong Bang ",0,False,error
5,Bangkok,3911,"Ban Lao",0,False,error
5,Bangkok,3918,"Kut Ruea Kham ",0,False,error
5,Bangkok,3925,"Ban Muang ",0,False,error
5,Bangkok,3946,"Suan Phak Intersection ",0,False,error
5,Bangkok,3981,"Thung Yai ",0,False,error
5,Bangkok,3988,"Sichon ",0,False,error
5,Bangkok,3995,"Tha Sala ",0,False,error
5,Bangkok,4002,"Khuan Nong Hong ",0,False,error
5,Bangkok,4009,"Hua Sai ",0,False,error
5,Bangkok,4016,Ban Bo Lo Oppisite Bo Lo Temple,0,False,error
5,Bangkok,4023,"Chulabhorn ",0,False,error
